time,pressure_level,mean_30min,var_30min,max_30min,min_30min,mean_1d,var_1d,max_1d,min_1d,mean_2d,var_2d,max_2d,min_2d,mean_3d,var_3d,max_3d,min_3d,mean_7d,var_7d,max_7d,min_7d
2022-06-07 13:27:38,745.82,746.0076923076923,0.03126923077997906,746.23,745.8,746.4488560885608,0.8189121825784262,748.02,744.45,746.531890639481,0.7783351976670841,748.02,744.45,746.6790541381456,0.7242426913386423,748.05,744.45,746.6718425324675,0.882423153549839,748.77,744.25
2022-06-07 13:30:08,745.83,745.9776923076922,0.029169230780006123,746.23,745.8,746.4493911439115,0.8180929742652652,748.02,744.45,746.5319091751622,0.7783087820861074,748.02,744.45,746.6786683260735,0.7246587485788683,748.05,744.45,746.6720833333334,0.8818031822316895,748.77,744.25
2022-06-07 13:32:39,745.77,745.9200000000001,0.021418181829997156,746.17,745.77,746.4499815498156,0.8170996299732212,748.02,744.45,746.5318628359593,0.7783771388584227,748.02,744.45,746.6782576229,0.7251341975989855,748.05,744.45,746.6723187229437,0.8811734854011181,748.77,744.25
2022-06-07 13:35:08,745.78,745.9092307692309,0.021141025651868522,746.17,745.77,746.4505535055349,0.8161538520302235,748.02,744.45,746.5318350324376,0.7784181508584708,748.02,744.45,746.6776990049751,0.7251847456865217,748.05,744.45,746.6725757575758,0.8804703325576826,748.77,744.25
2022-06-07 13:37:38,745.77,745.8784615384616,0.016064102574979703,746.11,745.77,746.4511992619925,0.8150464334190619,748.02,744.45,746.5318443002781,0.7784039237774623,748.02,744.45,746.6773569651741,0.7256177144379659,748.05,744.45,746.6728354978355,0.8797518495251534,748.77,744.25
2022-06-07 13:40:09,745.68,745.8233333333333,0.008042424254354539,746.05,745.68,746.4517158671587,0.8141029653300319,748.02,744.45,746.5318257645969,0.7784351606988885,748.02,744.45,746.6769838308459,0.7261383146107098,748.05,744.45,746.6725669461725,0.8797804490512935,748.77,744.25
2022-06-07 13:42:38,745.67,745.8115384615384,0.00918076924171825,746.05,745.67,746.4522878228781,0.8130291369678978,748.02,744.45,746.5318257645969,0.7784351606988885,748.02,744.45,746.6766231343283,0.7266557334282512,748.05,744.45,746.6722958355867,0.8798142841137754,748.77,744.25
2022-06-07 13:45:08,745.63,745.7792307692308,0.0060576923186773865,745.91,745.63,746.4527675276752,0.8121135835646693,748.02,744.45,746.5318350324376,0.7784183363872278,748.02,744.45,746.6762686567164,0.7271959003983096,748.05,744.45,746.6725229853976,0.8791497323665134,748.77,744.25
2022-06-07 13:47:39,745.65,745.7558333333333,0.005935606072618366,745.84,745.63,746.4533025830258,0.8110972058713122,748.02,744.45,746.5318813716403,0.7783342122497476,748.02,744.45,746.6759514925373,0.7276853417648987,748.05,744.45,746.672769064359,0.8784223004581339,748.77,744.25
2022-06-07 13:50:08,745.63,745.7461538461538,0.006658974369995987,745.84,745.63,746.4537084870849,0.8103379777097102,748.02,744.45,746.5319925857274,0.7781200518834364,748.02,744.45,746.6753014294592,0.7279127355761597,748.05,744.45,746.6729908058411,0.8777777986746433,748.77,744.25
2022-06-07 13:52:39,745.56,745.7158333333332,0.00797196970902913,745.83,745.56,746.4540959409594,0.8095624898540887,748.02,744.45,746.5320389249306,0.7780275643365602,748.02,744.45,746.6749098819142,0.7285396840376972,748.05,744.45,746.6731963223364,0.877163921959086,748.77,744.25
2022-06-07 13:55:09,745.53,745.6933333333333,0.009915151527238897,745.83,745.53,746.4544649446493,0.8088051660516418,748.02,744.45,746.5321223354958,0.777852727125579,748.02,744.45,746.6745121193288,0.7291961704063429,748.05,744.45,746.6733964305029,0.8765581122114253,748.77,744.25
2022-06-07 13:57:38,745.56,745.6716666666666,0.00956060607271552,745.83,745.53,746.454889298893,0.8079466605506862,748.02,744.45,746.5312222222221,0.7780068458353304,748.02,744.45,746.6741640770665,0.7297773014200056,748.05,744.45,746.673593834505,0.8759742326081102,748.77,744.25
2022-06-07 14:00:08,745.56,745.6491666666667,0.007862878800007309,745.78,745.53,746.4553690036902,0.80696132384334,748.02,744.45,746.5313796296297,0.7776739984629357,748.02,744.45,746.6738036047234,0.7303717176236288,748.05,744.45,746.6737966468361,0.8753702177687793,748.77,744.25
