time,hum_level,mean_30min,var_30min,max_30min,min_30min,mean_1d,var_1d,max_1d,min_1d,mean_2d,var_2d,max_2d,min_2d,mean_3d,var_3d,max_3d,min_3d,mean_7d,var_7d,max_7d,min_7d
2022-05-28 02:35:57,44.39,44.35454545454545,0.0009272727257322959,44.39,44.31,43.74227016885553,2.9733927689767867,49.01,41.44,44.565581395348836,4.929172915854635,50.24,40.91,44.50760828625235,6.715817580132188,50.24,39.54,44.92971475589687,11.165750810245761,50.67,36.96
2022-05-28 02:38:27,44.52,44.37181818181818,0.003276363634825824,44.52,44.31,43.74093808630394,2.970367539392506,49.01,41.44,44.56435348837209,4.927661103979879,50.24,40.91,44.5046516007533,6.70180077364211,50.24,39.54,44.92832144816237,11.159810953981461,50.67,36.96
2022-05-28 02:40:57,44.55,44.39272727272727,0.00570181818028339,44.55,44.31,43.73971857410882,2.967594845462559,49.01,41.44,44.56309767441861,4.9259986822571316,50.24,40.91,44.50175141242937,6.688121867813531,50.24,39.54,44.926917169500825,11.153679931134393,50.67,36.96
2022-05-28 02:43:27,44.58,44.41090909090909,0.008829090907558745,44.58,44.31,43.73861163227017,2.965075512420761,49.01,41.44,44.56184186046512,4.9242576844657835,50.24,40.91,44.49888261142498,6.6745457355830125,50.24,39.54,44.926822045516865,11.15065377605793,50.67,36.96
2022-05-28 02:45:57,44.58,44.43272727272727,0.010661818180289466,44.58,44.31,43.737654784240156,2.9629724971433555,49.01,41.44,44.560511627906976,4.9223035554977885,50.24,40.91,44.49604519774011,6.6612438974532555,50.24,39.54,44.925404442007135,11.144304327604965,50.67,36.96
2022-05-28 02:48:27,44.59,44.450909090909086,0.012589090907565274,44.59,44.31,43.73667917448405,2.960797034095492,49.01,41.44,44.55915348837209,4.920236806028298,50.24,40.91,44.493264281230374,6.648386071443103,50.24,39.54,44.923975870578566,11.137815948951255,50.67,36.96
2022-05-28 02:50:57,44.6,44.47,0.014039999998477668,44.6,44.31,43.73829588014981,2.956637803472611,49.01,41.44,44.55919144981412,4.915661392150057,50.24,40.91,44.490508474576274,6.635684226215711,50.24,39.54,44.92254181519057,11.1312411786541,50.67,36.96
2022-05-28 02:53:27,44.63,44.49363636363636,0.014985454543936386,44.63,44.31,43.73756554307116,2.95504697036765,49.01,41.44,44.55773234200744,4.913159504106486,50.24,40.91,44.48779661016949,6.623197214887885,50.24,39.54,44.92111050178228,11.124603291954868,50.67,36.96
2022-05-28 02:55:57,44.67,44.52636363636364,0.01354545454394207,44.67,44.33,43.73704119850187,2.953919934509565,49.01,41.44,44.556245353159845,4.910441703466735,50.24,40.91,44.485153797865664,6.6110933337433035,50.24,39.54,44.919679188374005,11.117846770337374,50.67,36.96
2022-05-28 02:58:27,44.74,44.56181818181819,0.013616363634856979,44.74,44.33,43.73666666666667,2.9530920575358945,49.01,41.44,44.55478624535316,4.9076099077547966,50.24,40.91,44.4825988700565,6.59937866876745,50.24,39.54,44.91826432684398,11.111050661872898,50.67,36.96
2022-05-28 03:00:57,44.75,44.57750000000001,0.015329545453177955,44.75,44.33,43.73644194756554,2.9526087048786858,49.01,41.44,44.55332713754647,4.904744640788427,50.24,40.91,44.48006905210295,6.5878168922136195,50.24,39.54,44.916846723334245,11.1041948264723,50.67,36.96
2022-05-28 03:03:27,44.78,44.615,0.01195454545318309,44.78,44.39,43.73619850187266,2.9520678854761093,49.01,41.44,44.55186802973977,4.901787483962976,50.24,40.91,44.477558066541114,6.576253141255438,50.24,39.54,44.915437345763635,11.09733249518189,50.67,36.96
2022-05-28 03:08:27,44.81,44.661818181818184,0.008576363634872105,44.81,44.55,43.73375234521576,2.9544652167472427,49.01,41.44,44.54872558139535,4.900247815685744,50.24,40.91,44.47231783919599,6.556777213810923,50.24,39.54,44.91265770707624,11.086574909963812,50.67,36.96
2022-05-28 03:10:57,44.83,44.68727272727273,0.009441818180330436,44.83,44.58,43.73365853658536,2.954254447093277,49.01,41.44,44.54725581395349,4.897093672859535,50.24,40.91,44.4697487437186,6.544417410117724,50.24,39.54,44.91125891387823,11.079668455853211,50.67,36.96
2022-05-28 03:13:27,44.83,44.71000000000001,0.009759999998515703,44.83,44.58,43.73358348968105,2.954086570553898,49.01,41.44,44.54576744186046,4.893865402104696,50.24,40.91,44.46997489014438,6.540388064695614,50.24,39.54,44.9098601206802,11.072758087424198,50.67,36.96
2022-05-28 03:15:57,44.83,44.732727272727274,0.00894181818033735,44.83,44.59,43.733527204502806,2.953961219653194,49.01,41.44,44.54426046511628,4.890562092243712,50.24,40.91,44.46728813559322,6.526938495443199,50.24,39.54,44.90846132748217,11.06584380467677,50.67,36.96
2022-05-28 03:18:27,44.84,44.75545454545455,0.00748727272579557,44.84,44.6,43.73358348968105,2.9540843149148,49.01,41.44,44.54273488372093,4.887152289983091,50.24,40.91,44.46458254865035,6.513244690574537,50.24,39.54,44.90706527701591,11.058925212198554,50.67,36.96
2022-05-28 03:20:57,44.87,44.78,0.00571999999852661,44.87,44.63,43.73365853658537,2.9542521914541786,49.01,41.44,44.541227906976744,4.88371916123163,50.24,40.91,44.46188323917137,6.499433008971292,50.24,39.54,44.907055113792154,11.05589242235924,50.67,36.96
2022-05-28 03:23:27,44.92,44.806363636363635,0.004665454543985354,44.92,44.67,43.7337148217636,2.954384294460287,49.01,41.44,44.54157992565055,4.879309501512907,50.24,40.91,44.462170639899625,6.4954846764505705,50.24,39.54,44.90567863997806,11.048943087044902,50.67,36.96
2022-05-28 03:25:57,45.03,44.839090909090906,0.006629090907627001,45.03,44.74,43.733939962476555,2.9549419663134655,49.01,41.44,44.54012081784387,4.875587799342941,50.24,40.91,44.45957340025094,6.48176717508599,50.24,39.54,44.90432958596107,11.041966575929056,50.67,36.96
2022-05-28 03:28:27,45.06,44.86818181818182,0.009596363634904556,45.06,44.75,43.73427767354596,2.955778283654661,49.01,41.44,44.538680297397775,4.871851652113755,50.24,40.91,44.45699498117942,6.468058321380829,50.24,39.54,44.90298053194407,11.034905458479821,50.67,36.96
2022-05-28 03:30:57,45.11,44.90090909090909,0.012869090907636735,45.11,44.78,43.73485928705441,2.957200591064838,49.01,41.44,44.53731412639405,4.868277151465359,50.24,40.91,44.4544165621079,6.454078159072549,50.24,39.54,44.90163970386619,11.027789905257965,50.67,36.96
2022-05-28 03:33:27,45.08,44.92818181818182,0.013796363634913508,45.11,44.81,43.735478424015014,2.9586642913568437,49.01,41.44,44.535947955390334,4.864780961009753,50.24,40.91,44.4518130489335,6.4400005400429325,50.24,39.54,44.90028242391007,11.020583381542249,50.67,36.96
